title

    864 atoms
      0 bonds
      0 angles

   1 atom types
   1 bond types
   1 angle types

     0.000000000    32.256000000 xlo xhi
     0.000000000    32.256000000 ylo yhi
     0.000000000    32.256000000 zlo zhi

Masses

   1  39.948000

Pair Coeffs # lj/cut

   1     0.238100000     3.405000000

Bond Coeffs # harmonic

   1   0.0000000000   0.0000000000 # Ar-Ar

Angle Coeffs # harmonic

   1   0.0000000000   0.0000000000 # Ar-Ar

Atoms # full

      1      1   1  0.000000     0.000000000     0.000000000     0.000000000   0   0   0 # Ar
      2      1   1  0.000000     0.000000000     2.688000000     2.688000000   0   0   0 # Ar
      3      1   1  0.000000     2.688000000     0.000000000     2.688000000   0   0   0 # Ar
      4      1   1  0.000000     2.688000000     2.688000000     0.000000000   0   0   0 # Ar
      5      1   1  0.000000     0.000000000     0.000000000     5.376000000   0   0   0 # Ar
      6      1   1  0.000000     0.000000000     2.688000000     8.064000000   0   0   0 # Ar
      7      1   1  0.000000     2.688000000     0.000000000     8.064000000   0   0   0 # Ar
      8      1   1  0.000000     2.688000000     2.688000000     5.376000000   0   0   0 # Ar
      9      1   1  0.000000     0.000000000     0.000000000    10.752000000   0   0   0 # Ar
     10      1   1  0.000000     0.000000000     2.688000000    13.440000000   0   0   0 # Ar
     11      1   1  0.000000     2.688000000     0.000000000    13.440000000   0   0   0 # Ar
     12      1   1  0.000000     2.688000000     2.688000000    10.752000000   0   0   0 # Ar
     13      1   1  0.000000     0.000000000     0.000000000    16.128000000   0   0   0 # Ar
     14      1   1  0.000000     0.000000000     2.688000000    18.816000000   0   0   0 # Ar
     15      1   1  0.000000     2.688000000     0.000000000    18.816000000   0   0   0 # Ar
     16      1   1  0.000000     2.688000000     2.688000000    16.128000000   0   0   0 # Ar
     17      1   1  0.000000     0.000000000     0.000000000    21.504000000   0   0   0 # Ar
     18      1   1  0.000000     0.000000000     2.688000000    24.192000000   0   0   0 # Ar
     19      1   1  0.000000     2.688000000     0.000000000    24.192000000   0   0   0 # Ar
     20      1   1  0.000000     2.688000000     2.688000000    21.504000000   0   0   0 # Ar
     21      1   1  0.000000     0.000000000     0.000000000    26.880000000   0   0   0 # Ar
     22      1   1  0.000000     0.000000000     2.688000000    29.568000000   0   0   0 # Ar
     23      1   1  0.000000     2.688000000     0.000000000    29.568000000   0   0   0 # Ar
     24      1   1  0.000000     2.688000000     2.688000000    26.880000000   0   0   0 # Ar
     25      1   1  0.000000     0.000000000     5.376000000     0.000000000   0   0   0 # Ar
     26      1   1  0.000000     0.000000000     8.064000000     2.688000000   0   0   0 # Ar
     27      1   1  0.000000     2.688000000     5.376000000     2.688000000   0   0   0 # Ar
     28      1   1  0.000000     2.688000000     8.064000000     0.000000000   0   0   0 # Ar
     29      1   1  0.000000     0.000000000     5.376000000     5.376000000   0   0   0 # Ar
     30      1   1  0.000000     0.000000000     8.064000000     8.064000000   0   0   0 # Ar
     31      1   1  0.000000     2.688000000     5.376000000     8.064000000   0   0   0 # Ar
     32      1   1  0.000000     2.688000000     8.064000000     5.376000000   0   0   0 # Ar
     33      1   1  0.000000     0.000000000     5.376000000    10.752000000   0   0   0 # Ar
     34      1   1  0.000000     0.000000000     8.064000000    13.440000000   0   0   0 # Ar
     35      1   1  0.000000     2.688000000     5.376000000    13.440000000   0   0   0 # Ar
     36      1   1  0.000000     2.688000000     8.064000000    10.752000000   0   0   0 # Ar
     37      1   1  0.000000     0.000000000     5.376000000    16.128000000   0   0   0 # Ar
     38      1   1  0.000000     0.000000000     8.064000000    18.816000000   0   0   0 # Ar
     39      1   1  0.000000     2.688000000     5.376000000    18.816000000   0   0   0 # Ar
     40      1   1  0.000000     2.688000000     8.064000000    16.128000000   0   0   0 # Ar
     41      1   1  0.000000     0.000000000     5.376000000    21.504000000   0   0   0 # Ar
     42      1   1  0.000000     0.000000000     8.064000000    24.192000000   0   0   0 # Ar
     43      1   1  0.000000     2.688000000     5.376000000    24.192000000   0   0   0 # Ar
     44      1   1  0.000000     2.688000000     8.064000000    21.504000000   0   0   0 # Ar
     45      1   1  0.000000     0.000000000     5.376000000    26.880000000   0   0   0 # Ar
     46      1   1  0.000000     0.000000000     8.064000000    29.568000000   0   0   0 # Ar
     47      1   1  0.000000     2.688000000     5.376000000    29.568000000   0   0   0 # Ar
     48      1   1  0.000000     2.688000000     8.064000000    26.880000000   0   0   0 # Ar
     49      1   1  0.000000     0.000000000    10.752000000     0.000000000   0   0   0 # Ar
     50      1   1  0.000000     0.000000000    13.440000000     2.688000000   0   0   0 # Ar
     51      1   1  0.000000     2.688000000    10.752000000     2.688000000   0   0   0 # Ar
     52      1   1  0.000000     2.688000000    13.440000000     0.000000000   0   0   0 # Ar
     53      1   1  0.000000     0.000000000    10.752000000     5.376000000   0   0   0 # Ar
     54      1   1  0.000000     0.000000000    13.440000000     8.064000000   0   0   0 # Ar
     55      1   1  0.000000     2.688000000    10.752000000     8.064000000   0   0   0 # Ar
     56      1   1  0.000000     2.688000000    13.440000000     5.376000000   0   0   0 # Ar
     57      1   1  0.000000     0.000000000    10.752000000    10.752000000   0   0   0 # Ar
     58      1   1  0.000000     0.000000000    13.440000000    13.440000000   0   0   0 # Ar
     59      1   1  0.000000     2.688000000    10.752000000    13.440000000   0   0   0 # Ar
     60      1   1  0.000000     2.688000000    13.440000000    10.752000000   0   0   0 # Ar
     61      1   1  0.000000     0.000000000    10.752000000    16.128000000   0   0   0 # Ar
     62      1   1  0.000000     0.000000000    13.440000000    18.816000000   0   0   0 # Ar
